Date,Open,High,Low,Close,Volume,Currency,Trend,VolumeTrend,AAL,AAPL,AMT,AVY,AWK,BA,BAC,CCL,CNP,EQR,F,FOX,HFC,JNJ,MSFT,NFLX,PFE,PKG,PM,S&P500,WFC,WMT,XOM
2020-11-23,148.36,148.49,146.67,147.48,369977,USD,Negative,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,149.27,153.36,149.05,153.06,559755,USD,Positive,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,152.25,152.97,150.85,151.56,317399,USD,Negative,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,151.4,152.24,149.44,150.3,179364,USD,Negative,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,150.74,150.9,148.57,149.34,590297,USD,Negative,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,150.81,152.71,149.01,151.75,399498,USD,Positive,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,151.66,152.4,150.01,150.84,324297,USD,Negative,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,150.34,152.03,149.69,149.87,450787,USD,Negative,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,150.35,154.24,150.14,154.04,313830,USD,Positive,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,153.79,155.35,153.18,154.18,409503,USD,Positive,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,153.09,155.9,152.59,155.31,438350,USD,Positive,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,155.37,156.45,153.0,153.9,349453,USD,Negative,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,152.99,152.99,150.04,150.8,456409,USD,Negative,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,149.53,150.69,149.15,150.01,437399,USD,Negative,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,151.82,151.93,148.45,148.77,562164,USD,Negative,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,150.89,151.79,149.16,150.98,437578,USD,Positive,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,151.01,151.22,148.9,150.65,300731,USD,Negative,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,152.88,152.92,150.52,152.23,351502,USD,Positive,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,151.95,153.17,150.59,152.96,995289,USD,Positive,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,150.69,152.36,148.55,152.08,312913,USD,Negative,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,151.37,152.81,150.19,151.76,336651,USD,Negative,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,152.67,154.14,151.78,152.71,305277,USD,Positive,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,153.57,153.95,152.2,153.4,82155,USD,Positive,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,155.0,155.78,153.33,153.94,220418,USD,Positive,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,154.3,154.85,151.59,152.22,230934,USD,Negative,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,153.32,154.89,153.01,154.19,186384,USD,Positive,Negative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,154.7,155.48,152.96,155.11,203853,USD,Positive,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02,90.45,90.45,88.18,88.77,981055,USD,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03,88.65,90.46,88.65,89.12,1241359,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04,88.74,90.05,88.0,89.79,952311,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07,89.49,90.06,88.63,88.84,724708,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08,89.01,90.27,88.99,90.14,688156,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-09,90.0,90.47,88.82,88.99,1131624,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-10,89.31,90.9,89.0,90.76,806001,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-11,90.94,91.1,90.19,90.64,723481,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-14,90.28,90.46,89.51,90.43,1573675,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-15,90.33,92.57,90.33,91.42,1064919,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-16,91.13,92.1,90.71,91.79,752726,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-17,91.54,92.93,91.54,92.56,829772,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-18,92.85,93.3,92.2,92.61,801271,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-22,92.42,93.32,92.06,92.77,1284257,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-23,92.7,94.32,92.7,94.24,713996,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-24,94.38,94.81,93.52,94.64,499309,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-25,94.16,94.83,93.1,93.27,838456,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-28,93.34,93.67,92.36,93.02,529845,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-29,93.2,94.07,92.65,93.08,762941,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-30,92.95,94.65,92.93,93.74,1216476,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-31,94.02,96.14,93.44,95.67,2127195,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-01,95.72,96.0,94.34,95.21,1213850,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-04,94.89,95.58,93.9,95.58,1051551,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-05,95.5,96.15,94.85,95.86,780682,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-06,95.62,95.79,94.72,95.15,611332,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,95.19,96.89,94.84,96.87,915393,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-08,96.65,97.79,96.46,97.74,665770,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-11,97.06,98.23,97.06,97.6,679081,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-12,97.96,98.24,96.83,97.67,668706,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13,97.3,97.74,96.95,97.44,670117,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14,97.74,98.0,97.17,97.25,798858,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15,97.74,98.18,97.39,98.05,910114,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-19,97.9,98.78,97.64,98.7,834315,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-20,97.73,98.98,96.64,98.66,1831745,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-21,98.51,100.47,97.8,100.38,1188739,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-22,100.87,101.25,100.0,100.98,770609,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-25,101.05,101.33,100.0,100.88,755607,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-26,101.24,101.27,100.28,101.04,621718,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-27,100.31,101.43,100.31,101.04,655899,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-28,101.03,102.07,100.56,101.62,1006351,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-01,101.46,101.83,101.05,101.44,735565,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,101.44,101.99,100.61,101.71,1328507,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,101.79,102.07,101.02,101.27,1217726,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,101.37,101.68,100.84,101.06,1037533,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,101.39,102.16,101.32,101.65,1225137,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,101.69,102.61,101.69,102.53,968693,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-11,102.6,104.09,102.6,104.03,1785767,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-12,104.17,105.14,104.05,104.92,1342911,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-13,104.86,105.37,104.64,105.11,1384666,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-14,105.01,105.79,104.29,104.99,1508090,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-15,104.9,106.35,104.65,105.81,4074371,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-18,105.81,105.95,104.48,105.13,1569791,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-19,104.98,105.4,103.9,104.35,1010920,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-20,104.43,105.44,103.89,104.69,834212,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-21,104.53,106.29,104.53,106.22,650685,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-22,106.65,107.71,106.33,106.78,961177,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-25,106.7,107.28,106.02,106.69,1116787,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-26,106.68,107.49,106.48,107.2,921592,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-27,106.62,107.06,105.47,105.87,936470,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-28,105.98,106.08,103.57,104.32,1202138,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-29,104.44,104.62,103.87,104.26,1532107,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-01,104.43,104.52,103.01,103.85,1410193,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-02,104.15,104.31,102.94,103.71,1149490,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,103.6,104.37,102.94,104.03,1154957,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,104.09,104.27,103.4,103.86,1189388,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-05,103.75,104.97,103.51,104.92,1054210,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-08,104.7,105.02,103.93,104.14,775901,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-09,104.0,104.59,103.71,104.57,699277,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-10,104.86,105.55,103.91,104.03,774619,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-11,104.04,104.38,103.71,104.32,863146,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,104.05,104.33,103.64,104.16,965577,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,104.43,104.46,103.69,103.96,771137,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,103.85,104.49,102.39,102.42,1375980,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,102.36,102.92,101.92,102.28,1122801,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,102.79,104.99,102.74,104.7,1882145,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,104.36,105.12,104.2,104.93,882863,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,105.16,105.65,104.19,104.8,1115411,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,105.41,106.06,104.7,105.84,836475,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,105.48,106.84,105.24,106.53,773579,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,107.18,107.94,106.76,106.88,606734,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,106.17,106.85,106.02,106.42,534307,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,106.61,108.23,106.36,108.19,1179494,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,107.8,108.32,106.9,107.1,710124,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-02,106.66,107.07,105.26,106.68,950888,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-03,106.94,107.59,106.48,107.38,609830,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-06,107.55,108.21,106.74,107.21,664610,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-07,107.16,107.58,106.74,107.08,748358,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-08,107.09,107.27,105.73,105.86,653111,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09,105.9,106.47,105.38,106.28,536417,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-10,105.68,108.3,105.56,108.27,776047,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-13,108.03,111.01,107.78,110.69,1857857,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-14,110.83,111.08,109.78,109.84,1063775,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-15,110.1,111.28,109.95,110.26,836470,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-16,109.88,111.66,109.71,111.17,704300,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-17,111.1,112.52,111.1,112.04,941844,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-20,112.13,112.59,110.96,111.28,861772,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-21,111.57,112.52,111.28,111.42,787761,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-22,111.64,112.86,111.25,112.82,715909,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-23,112.82,113.92,112.8,113.32,751387,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-24,113.5,114.26,113.46,113.69,678486,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-28,114.16,114.5,113.0,113.34,1516587,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-29,113.58,113.58,111.58,111.78,995122,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-30,111.66,112.6,111.5,111.94,553420,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-31,112.01,113.26,111.83,113.02,1081016,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-03,113.42,114.25,112.72,114.06,697120,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-04,113.9,114.02,111.72,113.82,946778,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-05,114.67,116.6,113.96,116.49,741351,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-06,116.72,117.58,116.44,117.35,968086,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-07,118.53,119.28,116.29,116.29,1045698,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-10,115.78,116.12,114.9,115.84,928316,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-11,115.81,116.39,114.66,115.38,966597,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-12,115.86,117.21,115.66,117.09,627651,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-13,117.81,117.89,116.06,116.68,743899,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-14,116.62,118.71,116.62,118.27,646145,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-17,118.14,118.5,116.75,117.62,540536,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-18,118.23,118.23,115.85,116.64,828456,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-19,116.0,118.39,115.6,117.98,705875,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-20,118.19,118.74,116.7,118.19,772413,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-21,118.34,118.48,117.12,118.07,1796046,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-24,118.56,118.79,117.31,118.4,997525,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-25,118.18,118.72,116.94,117.18,902258,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-26,116.94,117.2,115.01,115.31,820306,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-27,115.81,116.24,114.8,115.26,926420,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-28,115.05,116.23,114.99,116.0,1366189,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-01,115.4,115.97,114.26,115.73,1126234,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-02,116.0,117.66,116.0,117.28,816474,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-03,117.77,118.84,117.69,118.43,583549,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-05,117.66,118.11,115.36,117.96,791225,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-08,118.17,118.5,117.5,118.02,688981,USD,Negative,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-09,118.27,118.55,117.39,118.29,1137644,USD,Positive,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-10,118.42,119.3,117.86,118.71,776932,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-11,118.43,118.92,116.78,117.47,1045086,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-12,117.29,117.56,115.88,116.63,1095643,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-15,115.58,116.72,114.8,115.98,1167628,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-16,115.47,116.3,114.28,115.76,1178675,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-17,116.39,117.07,116.03,116.09,899277,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,116.35,117.33,115.83,117.25,790825,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-19,117.12,117.32,114.93,114.98,886249,USD,Negative,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-22,115.75,115.82,114.37,115.23,622414,USD,Positive,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
